T0: [-0.050000, 0.050000] [0.340000, 0.440000] [0.610000, 0.710000] [0.760000, 0.860000] [0.790000, 0.890000] [0.700000, 0.800000] [0.490000, 0.590000] [0.160000, 0.260000] [-0.050000, 0.050000] [-0.050000, 0.050000] [-0.050000, 0.050000] [-0.050000, 0.050000] [-0.050000, 0.050000] [-0.050000, 0.050000] [-0.050000, 0.050000] [-0.050000, 0.050000] [-0.050000, 0.050000] [-0.050000, 0.050000] [-0.050000, 0.050000] [-0.050000, 0.050000] 
T52: [0.163216, 0.263220] [0.183834, 0.283838] [0.176167, 0.276171] [0.192446, 0.292451] [0.180648, 0.280652] [0.190953, 0.290957] [0.174946, 0.274950] [0.179925, 0.279929] [0.161242, 0.261246] [0.163579, 0.263583] [0.144774, 0.244778] [0.148161, 0.248165] [0.131833, 0.231836] [0.139556, 0.239560] [0.127356, 0.227359] [0.141048, 0.241052] [0.133052, 0.233055] [0.152068, 0.252071] [0.146747, 0.246751] [0.168410, 0.268414] 
T53: [0.176122, 0.276126] [0.169691, 0.269695] [0.188140, 0.288145] [0.178407, 0.278411] [0.191699, 0.291704] [0.177797, 0.277801] [0.185439, 0.285443] [0.168094, 0.268098] [0.171752, 0.271756] [0.153008, 0.253012] [0.155870, 0.255874] [0.138304, 0.238307] [0.143859, 0.243862] [0.129595, 0.229598] [0.140302, 0.240306] [0.130204, 0.230207] [0.146558, 0.246561] [0.139900, 0.239903] [0.160239, 0.260242] [0.154982, 0.254985] 
T54: [0.162336, 0.262340] [0.182131, 0.282135] [0.174049, 0.274053] [0.189920, 0.289924] [0.178102, 0.278106] [0.188569, 0.288574] [0.172946, 0.272950] [0.178595, 0.278600] [0.160551, 0.260555] [0.163811, 0.263815] [0.145656, 0.245660] [0.149864, 0.249868] [0.133949, 0.233953] [0.142080, 0.242084] [0.129899, 0.229903] [0.143430, 0.243434] [0.135052, 0.235055] [0.153398, 0.253402] [0.147440, 0.247444] [0.168180, 0.268184] 
T55: [0.175155, 0.275160] [0.168193, 0.268197] [0.186025, 0.286030] [0.176076, 0.276080] [0.189244, 0.289249] [0.175524, 0.275528] [0.183582, 0.283587] [0.166748, 0.266753] [0.171203, 0.271208] [0.153103, 0.253108] [0.156838, 0.256842] [0.139802, 0.239806] [0.145972, 0.245976] [0.131924, 0.231928] [0.142755, 0.242759] [0.132475, 0.232479] [0.148414, 0.248418] [0.141246, 0.241250] [0.160789, 0.260793] [0.154888, 0.254892] 
T56: [0.161540, 0.261545] [0.180590, 0.280595] [0.172134, 0.272138] [0.187635, 0.287640] [0.175800, 0.275804] [0.186413, 0.286418] [0.171136, 0.271140] [0.177393, 0.277397] [0.159926, 0.259930] [0.164020, 0.264025] [0.146453, 0.246457] [0.151405, 0.251409] [0.135863, 0.235867] [0.144364, 0.244368] [0.132200, 0.232203] [0.145584, 0.245588] [0.136861, 0.236864] [0.154601, 0.254606] [0.148067, 0.248071] [0.167972, 0.267977] 
T57: [0.174281, 0.274286] [0.166837, 0.266842] [0.184112, 0.284117] [0.173967, 0.273971] [0.187024, 0.287029] [0.173468, 0.273472] [0.181903, 0.281908] [0.165531, 0.265535] [0.170706, 0.270711] [0.153189, 0.253194] [0.157713, 0.257717] [0.141158, 0.241162] [0.147884, 0.247888] [0.134031, 0.234035] [0.144974, 0.244978] [0.134530, 0.234534] [0.150093, 0.250097] [0.142464, 0.242468] [0.161287, 0.261291] [0.154804, 0.254808] 
T58: [0.160820, 0.260825] [0.179197, 0.279202] [0.170402, 0.270407] [0.185568, 0.285573] [0.173717, 0.273722] [0.184463, 0.284468] [0.169499, 0.269504] [0.176305, 0.276310] [0.159360, 0.259365] [0.164209, 0.264214] [0.147174, 0.247178] [0.152798, 0.252803] [0.137595, 0.237599] [0.146429, 0.246433] [0.134281, 0.234285] [0.147533, 0.247538] [0.138497, 0.238501] [0.155690, 0.255694] [0.148634, 0.248638] [0.167784, 0.267789] 
T59: [0.173490, 0.273495] [0.165611, 0.265616] [0.182382, 0.282387] [0.172059, 0.272064] [0.185016, 0.285021] [0.171608, 0.271613] [0.180384, 0.280389] [0.164430, 0.264434] [0.170257, 0.270262] [0.153267, 0.253271] [0.158504, 0.258509] [0.142384, 0.242388] [0.149614, 0.249618] [0.135938, 0.235942] [0.146981, 0.246986] [0.136389, 0.236393] [0.151612, 0.251616] [0.143565, 0.243569] [0.161737, 0.261741] [0.154727, 0.254731] 
T60: [0.160169, 0.260174] [0.177936, 0.277941] [0.168835, 0.268840] [0.183699, 0.283704] [0.171834, 0.271839] [0.182700, 0.282705] [0.168019, 0.268024] [0.175320, 0.275326] [0.158848, 0.258853] [0.164380, 0.264385] [0.147825, 0.247830] [0.154059, 0.254063] [0.139161, 0.239165] [0.148297, 0.248302] [0.136163, 0.236167] [0.149296, 0.249301] [0.139977, 0.239981] [0.156674, 0.256679] [0.149146, 0.249150] [0.167613, 0.267618] 
T61: [0.172775, 0.272780] [0.164502, 0.264507] [0.180818, 0.280823] [0.170334, 0.270339] [0.183199, 0.283205] [0.169926, 0.269931] [0.179010, 0.279015] [0.163433, 0.263438] [0.169850, 0.269855] [0.153337, 0.253341] [0.159220, 0.259224] [0.143493, 0.243498] [0.151178, 0.251183] [0.137662, 0.237666] [0.148797, 0.248801] [0.138070, 0.238074] [0.152985, 0.252990] [0.144561, 0.244566] [0.162144, 0.262149] [0.154657, 0.254662] 
T62: [0.159580, 0.259585] [0.176796, 0.276801] [0.167418, 0.267423] [0.182008, 0.282014] [0.170130, 0.270135] [0.181105, 0.281110] [0.166680, 0.266685] [0.174430, 0.274435] [0.158385, 0.258390] [0.164535, 0.264540] [0.148415, 0.248419] [0.155199, 0.255204] [0.140577, 0.240582] [0.149987, 0.249992] [0.137866, 0.237870] [0.150891, 0.250896] [0.141316, 0.241320] [0.157564, 0.257569] [0.149609, 0.249614] [0.167459, 0.267464] 
T63: [0.172128, 0.272133] [0.163499, 0.263504] [0.179402, 0.279408] [0.168774, 0.268779] [0.181556, 0.281562] [0.168405, 0.268410] [0.177767, 0.277773] [0.162532, 0.262537] [0.169482, 0.269488] [0.153400, 0.253405] [0.159867, 0.259872] [0.144496, 0.244501] [0.152593, 0.252598] [0.139222, 0.239226] [0.150439, 0.250444] [0.139591, 0.239595] [0.154228, 0.254232] [0.145462, 0.245467] [0.162512, 0.262517] [0.154594, 0.254599] 
T64: [0.159047, 0.259052] [0.175765, 0.275770] [0.166136, 0.266142] [0.180479, 0.280485] [0.168590, 0.268595] [0.179662, 0.279667] [0.165469, 0.265474] [0.173625, 0.273630] [0.157966, 0.257971] [0.164675, 0.264680] [0.148948, 0.248953] [0.156230, 0.256235] [0.141859, 0.241864] [0.151516, 0.251521] [0.139406, 0.239411] [0.152333, 0.252338] [0.142527, 0.242531] [0.158370, 0.258375] [0.150028, 0.250033] [0.167320, 0.267325] 
T65: [0.171542, 0.271548] [0.162592, 0.262597] [0.178122, 0.278128] [0.167363, 0.267368] [0.180070, 0.280076] [0.167029, 0.267034] [0.176643, 0.276649] [0.161717, 0.261723] [0.169150, 0.269155] [0.153457, 0.253462] [0.160452, 0.260457] [0.145403, 0.245408] [0.153873, 0.253878] [0.140632, 0.240637] [0.151925, 0.251930] [0.140966, 0.240971] [0.155351, 0.255357] [0.146277, 0.246282] [0.162845, 0.262850] [0.154537, 0.254542] 
T66: [0.158564, 0.258570] [0.174832, 0.274838] [0.164977, 0.264983] [0.179096, 0.279102] [0.167196, 0.267201] [0.178357, 0.278363] [0.164373, 0.264379] [0.172896, 0.272902] [0.157587, 0.257592] [0.164801, 0.264806] [0.149430, 0.249435] [0.157162, 0.257168] [0.143018, 0.243023] [0.152899, 0.252904] [0.140799, 0.240804] [0.153638, 0.253643] [0.143622, 0.243627] [0.159098, 0.259103] [0.150407, 0.250412] [0.167193, 0.267199] 
T67: [0.171013, 0.271018] [0.161771, 0.261776] [0.176964, 0.276970] [0.166086, 0.266092] [0.178726, 0.278732] [0.165784, 0.265790] [0.175627, 0.275632] [0.160980, 0.260985] [0.168849, 0.268854] [0.153509, 0.253514] [0.160982, 0.260987] [0.146224, 0.246229] [0.155031, 0.255036] [0.141909, 0.241913] [0.153268, 0.253274] [0.142211, 0.242215] [0.156368, 0.256373] [0.147015, 0.247020] [0.163146, 0.263151] [0.154486, 0.254491] 
T68: [0.158128, 0.258134] [0.173988, 0.273994] [0.163929, 0.263934] [0.177845, 0.277851] [0.165935, 0.265941] [0.177176, 0.277182] [0.163382, 0.263388] [0.172238, 0.272243] [0.157244, 0.257250] [0.164915, 0.264921] [0.149866, 0.249871] [0.158006, 0.258012] [0.144066, 0.244071] [0.154149, 0.254155] [0.142059, 0.242065] [0.154818, 0.254823] [0.144613, 0.244618] [0.159757, 0.259762] [0.150750, 0.250755] [0.167079, 0.267085] 
T69: [0.170534, 0.270539] [0.161028, 0.261034] [0.175917, 0.275923] [0.164932, 0.264938] [0.177511, 0.277517] [0.164659, 0.264664] [0.174707, 0.274713] [0.160313, 0.260319] [0.168576, 0.268582] [0.153555, 0.253561] [0.161460, 0.261466] [0.146966, 0.246971] [0.156078, 0.256083] [0.143063, 0.243068] [0.154484, 0.254489] [0.143336, 0.243341] [0.157287, 0.257293] [0.147681, 0.247687] [0.163418, 0.263423] [0.154439, 0.254445] 
T70: [0.157734, 0.257739] [0.173225, 0.273231] [0.162980, 0.262986] [0.176714, 0.276720] [0.164795, 0.264801] [0.176109, 0.276115] [0.162486, 0.262492] [0.171642, 0.271648] [0.156934, 0.256940] [0.165018, 0.265024] [0.150261, 0.250266] [0.158769, 0.258775] [0.145014, 0.245020] [0.155281, 0.255286] [0.143199, 0.243205] [0.155885, 0.255891] [0.145509, 0.245514] [0.160352, 0.260358] [0.151060, 0.251066] [0.166976, 0.266982] 
T71: [0.170100, 0.270106] [0.160357, 0.260363] [0.174969, 0.274976] [0.163888, 0.263894] [0.176411, 0.276417] [0.163641, 0.263646] [0.173875, 0.273881] [0.159710, 0.259716] [0.168330, 0.268336] [0.153597, 0.253603] [0.161894, 0.261900] [0.147637, 0.247643] [0.157025, 0.257031] [0.144107, 0.244112] [0.155583, 0.255589] [0.144354, 0.244359] [0.158119, 0.258125] [0.148284, 0.248290] [0.163664, 0.263670] [0.154397, 0.254403] 
T72: [0.157377, 0.257383] [0.172535, 0.272541] [0.162122, 0.262128] [0.175690, 0.275697] [0.163764, 0.263770] [0.175143, 0.275149] [0.161675, 0.261681] [0.171102, 0.271109] [0.156654, 0.256659] [0.165112, 0.265118] [0.150617, 0.250623] [0.159459, 0.259465] [0.145872, 0.245878] [0.156304, 0.256310] [0.144230, 0.244236] [0.156851, 0.256857] [0.146319, 0.246325] [0.160891, 0.260897] [0.151341, 0.251346] [0.166882, 0.266888] 
T73: [0.169708, 0.269715] [0.159749, 0.259755] [0.174112, 0.274119] [0.162943, 0.262949] [0.175417, 0.275423] [0.162720, 0.262726] [0.173123, 0.273129] [0.159164, 0.259170] [0.168107, 0.268113] [0.153635, 0.253641] [0.162285, 0.262292] [0.148245, 0.248250] [0.157881, 0.257887] [0.145051, 0.245057] [0.156577, 0.256583] [0.145275, 0.245280] [0.158871, 0.258877] [0.148830, 0.248835] [0.163887, 0.263893] [0.154359, 0.254364] 
T74: [0.157054, 0.257060] [0.171910, 0.271917] [0.161346, 0.261352] [0.174764, 0.274771] [0.162831, 0.262837] [0.174270, 0.274276] [0.160942, 0.260948] [0.170615, 0.270621] [0.156400, 0.256406] [0.165196, 0.265203] [0.150940, 0.250946] [0.160083, 0.260090] [0.146648, 0.246654] [0.157229, 0.257235] [0.145163, 0.245169] [0.157724, 0.257730] [0.147052, 0.247058] [0.161379, 0.261385] [0.151594, 0.251600] [0.166797, 0.266804] 
T75: [0.169354, 0.269360] [0.159200, 0.259206] [0.173337, 0.273344] [0.162089, 0.262095] [0.174517, 0.274524] [0.161887, 0.261893] [0.172442, 0.272449] [0.158671, 0.258677] [0.167905, 0.267912] [0.153670, 0.253676] [0.162640, 0.262646] [0.148794, 0.248800] [0.158656, 0.258663] [0.145905, 0.245911] [0.157477, 0.257483] [0.146107, 0.246113] [0.159551, 0.259558] [0.149323, 0.249329] [0.164088, 0.264094] [0.154324, 0.254330] 
T76: [0.156762, 0.256768] [0.171345, 0.271352] [0.160644, 0.260651] [0.173927, 0.273934] [0.161988, 0.261994] [0.173479, 0.273486] [0.160279, 0.260285] [0.170174, 0.270180] [0.156170, 0.256177] [0.165272, 0.265279] [0.151232, 0.251238] [0.160648, 0.260654] [0.147350, 0.247356] [0.158066, 0.258073] [0.146006, 0.246012] [0.158514, 0.258520] [0.147715, 0.247721] [0.161820, 0.261826] [0.151823, 0.251830] [0.166721, 0.266727] 
T77: [0.169033, 0.269040] [0.158703, 0.258709] [0.172636, 0.272643] [0.161316, 0.261322] [0.173703, 0.273710] [0.161133, 0.261140] [0.171827, 0.271833] [0.158224, 0.258231] [0.167723, 0.267730] [0.153701, 0.253707] [0.162960, 0.262967] [0.149291, 0.249297] [0.159357, 0.259364] [0.146678, 0.246684] [0.158290, 0.258297] [0.146861, 0.246867] [0.160167, 0.260173] [0.149769, 0.249775] [0.164270, 0.264277] [0.154293, 0.254299] 
T78: [0.156498, 0.256504] [0.170835, 0.270842] [0.160009, 0.260016] [0.173170, 0.273177] [0.161224, 0.261231] [0.172765, 0.272772] [0.159679, 0.259685] [0.169775, 0.269782] [0.155963, 0.255969] [0.165342, 0.265348] [0.151496, 0.251502] [0.161159, 0.261165] [0.147984, 0.247990] [0.158824, 0.258830] [0.146769, 0.246775] [0.159228, 0.259235] [0.148315, 0.248321] [0.162218, 0.262225] [0.152031, 0.252037] [0.166652, 0.266658] 
T79: [0.168743, 0.268750] [0.158254, 0.258260] [0.172002, 0.272009] [0.160617, 0.260624] [0.172967, 0.272974] [0.160451, 0.260458] [0.171270, 0.271277] [0.157821, 0.257827] [0.167558, 0.267565] [0.153729, 0.253736] [0.163250, 0.263257] [0.149740, 0.249746] [0.159991, 0.259998] [0.147377, 0.247383] [0.159026, 0.259033] [0.147542, 0.247548] [0.160723, 0.260730] [0.150173, 0.250179] [0.164435, 0.264442] [0.154264, 0.254271] 
T80: [0.156259, 0.256266] [0.170373, 0.270380] [0.159435, 0.259442] [0.172485, 0.272492] [0.160534, 0.260541] [0.172118, 0.272126] [0.159136, 0.259143] [0.169414, 0.269421] [0.155775, 0.255782] [0.165404, 0.265411] [0.151735, 0.251741] [0.161620, 0.261627] [0.148558, 0.248565] [0.159508, 0.259515] [0.147459, 0.247466] [0.159875, 0.259881] [0.148857, 0.248864] [0.162579, 0.262586] [0.152219, 0.252225] [0.166589, 0.266596] 
T81: [0.168481, 0.268488] [0.157847, 0.257854] [0.171428, 0.271436] [0.159985, 0.259991] [0.172301, 0.272309] [0.159835, 0.259842] [0.170766, 0.270773] [0.157455, 0.257462] [0.167409, 0.267416] [0.153755, 0.253761] [0.163512, 0.263519] [0.150146, 0.250153] [0.160564, 0.260571] [0.148009, 0.248015] [0.159691, 0.259698] [0.148158, 0.248165] [0.161227, 0.261234] [0.150538, 0.250544] [0.164584, 0.264591] [0.154239, 0.254245] 
T82: [0.156043, 0.256050] [0.169955, 0.269962] [0.158916, 0.258923] [0.171865, 0.271872] [0.159910, 0.259917] [0.171534, 0.271541] [0.158645, 0.258652] [0.169087, 0.269095] [0.155605, 0.255612] [0.165460, 0.265468] [0.151950, 0.251957] [0.162038, 0.262045] [0.149078, 0.249084] [0.160128, 0.260135] [0.148083, 0.248090] [0.160459, 0.260466] [0.149348, 0.249355] [0.162905, 0.262912] [0.152388, 0.252395] [0.166532, 0.266540] 
T83: [0.168243, 0.268251] [0.157479, 0.257486] [0.170910, 0.270917] [0.159413, 0.259420] [0.171699, 0.271707] [0.159277, 0.259284] [0.170311, 0.270318] [0.157125, 0.257132] [0.167274, 0.267281] [0.153778, 0.253785] [0.163749, 0.263757] [0.150514, 0.250521] [0.161083, 0.261090] [0.148580, 0.248587] [0.160293, 0.260301] [0.148716, 0.248722] [0.161682, 0.261689] [0.150868, 0.250875] [0.164719, 0.264726] [0.154215, 0.254222] 
T84: [0.155847, 0.255854] [0.169576, 0.269584] [0.158446, 0.258453] [0.171304, 0.271312] [0.159345, 0.259352] [0.171005, 0.271012] [0.158201, 0.258208] [0.168792, 0.268800] [0.155451, 0.255458] [0.165512, 0.265519] [0.152146, 0.252153] [0.162416, 0.262423] [0.149547, 0.249554] [0.160688, 0.260695] [0.148648, 0.248655] [0.160988, 0.260995] [0.149792, 0.249799] [0.163200, 0.263208] [0.152542, 0.252549] [0.166481, 0.266488] 
T85: [0.168029, 0.268036] [0.157147, 0.257154] [0.170440, 0.270448] [0.158895, 0.258903] [0.171155, 0.271162] [0.158773, 0.258780] [0.169898, 0.269906] [0.156826, 0.256833] [0.167152, 0.267159] [0.153798, 0.253806] [0.163964, 0.263971] [0.150846, 0.250853] [0.161552, 0.261559] [0.149098, 0.249104] [0.160838, 0.260845] [0.149220, 0.249227] [0.162094, 0.262101] [0.151167, 0.251174] [0.164841, 0.264848] [0.154194, 0.254202] 
T86: [0.155670, 0.255678] [0.169234, 0.269242] [0.158021, 0.258028] [0.170797, 0.270805] [0.158834, 0.258841] [0.170526, 0.270534] [0.157800, 0.257807] [0.168525, 0.268533] [0.155312, 0.255320] [0.165558, 0.265565] [0.152322, 0.252330] [0.162758, 0.262765] [0.149972, 0.249979] [0.161195, 0.261202] [0.149159, 0.249166] [0.161466, 0.261473] [0.150193, 0.250200] [0.163467, 0.263475] [0.152681, 0.252688] [0.166435, 0.266442] 
T87: [0.167834, 0.267842] [0.156846, 0.256853] [0.170016, 0.270024] [0.158427, 0.258435] [0.170662, 0.270670] [0.158317, 0.258324] [0.169526, 0.269534] [0.156556, 0.256563] [0.167041, 0.267049] [0.153817, 0.253825] [0.164158, 0.264165] [0.151147, 0.251154] [0.161976, 0.261984] [0.149565, 0.249572] [0.161330, 0.261338] [0.149676, 0.249683] [0.162467, 0.262474] [0.151437, 0.251444] [0.164951, 0.264959] [0.154175, 0.254183] 
T88: [0.155510, 0.255518] [0.168925, 0.268933] [0.157636, 0.257644] [0.170339, 0.270347] [0.158372, 0.258380] [0.170094, 0.270102] [0.157436, 0.257444] [0.168283, 0.268291] [0.155187, 0.255194] [0.165599, 0.265607] [0.152482, 0.252489] [0.163067, 0.263075] [0.150356, 0.250363] [0.161653, 0.261661] [0.149621, 0.249628] [0.161898, 0.261906] [0.150556, 0.250564] [0.163709, 0.263716] [0.152806, 0.252813] [0.166393, 0.266401] 
T89: [0.167659, 0.267667] [0.156573, 0.256581] [0.169632, 0.269640] [0.158004, 0.258012] [0.170216, 0.270224] [0.157904, 0.257912] [0.169189, 0.269197] [0.156311, 0.256319] [0.166941, 0.266949] [0.153834, 0.253842] [0.164333, 0.264341] [0.151419, 0.251426] [0.162360, 0.262368] [0.149988, 0.249996] [0.161776, 0.261784] [0.150088, 0.250096] [0.162803, 0.262811] [0.151681, 0.251689] [0.165051, 0.265059] [0.154158, 0.254166] 
T90: [0.155366, 0.255373] [0.168645, 0.268653] [0.157289, 0.257296] [0.169924, 0.269932] [0.157954, 0.257962] [0.169702, 0.269711] [0.157108, 0.257115] [0.168065, 0.268073] [0.155073, 0.255080] [0.165637, 0.265645] [0.152627, 0.252634] [0.163347, 0.263355] [0.150704, 0.250711] [0.162068, 0.262076] [0.150038, 0.250046] [0.162290, 0.262298] [0.150885, 0.250892] [0.163927, 0.263935] [0.152920, 0.252927] [0.166355, 0.266363] 
T91: [0.167500, 0.267508] [0.156327, 0.256335] [0.169285, 0.269293] [0.157621, 0.257629] [0.169813, 0.269821] [0.157531, 0.257539] [0.168884, 0.268892] [0.156090, 0.256098] [0.166851, 0.266859] [0.153850, 0.253857] [0.164492, 0.264500] [0.151665, 0.251673] [0.162707, 0.262715] [0.150371, 0.250378] [0.162179, 0.262187] [0.150461, 0.250469] [0.163108, 0.263116] [0.151902, 0.251910] [0.165141, 0.265149] [0.154143, 0.254150] 
T92: [0.155235, 0.255243] [0.168392, 0.268401] [0.156974, 0.256982] [0.169549, 0.269557] [0.157576, 0.257584] [0.169348, 0.269357] [0.156810, 0.256818] [0.167867, 0.267876] [0.154970, 0.254978] [0.165671, 0.265680] [0.152757, 0.252765] [0.163599, 0.263608] [0.151018, 0.251026] [0.162443, 0.262451] [0.150416, 0.250424] [0.162643, 0.262652] [0.151182, 0.251189] [0.164124, 0.264133] [0.153022, 0.253030] [0.166320, 0.266329] 
T93: [0.167356, 0.267365] [0.156105, 0.256112] [0.168970, 0.268979] [0.157275, 0.257283] [0.169448, 0.269457] [0.157193, 0.257201] [0.168608, 0.268616] [0.155890, 0.255898] [0.166769, 0.266778] [0.153864, 0.253871] [0.164635, 0.264644] [0.151888, 0.251895] [0.163021, 0.263029] [0.150717, 0.250725] [0.162543, 0.262551] [0.150799, 0.250807] [0.163384, 0.263392] [0.152102, 0.252110] [0.165222, 0.265231] [0.154129, 0.254136] 
T94: [0.155116, 0.255125] [0.168163, 0.268172] [0.156690, 0.256698] [0.169209, 0.269218] [0.157234, 0.257242] [0.169028, 0.269037] [0.156542, 0.256550] [0.167688, 0.267697] [0.154877, 0.254885] [0.165702, 0.265711] [0.152876, 0.252883] [0.163828, 0.263837] [0.151302, 0.251310] [0.162782, 0.262790] [0.150758, 0.250766] [0.162963, 0.262972] [0.151450, 0.251458] [0.164303, 0.264311] [0.153115, 0.253123] [0.166289, 0.266298] 
T95: [0.167226, 0.267235] [0.155903, 0.255911] [0.168686, 0.268695] [0.156962, 0.256970] [0.169119, 0.269127] [0.156888, 0.256896] [0.168358, 0.268367] [0.155709, 0.255717] [0.166695, 0.266704] [0.153876, 0.253884] [0.164765, 0.264774] [0.152089, 0.252097] [0.163305, 0.263314] [0.151030, 0.251038] [0.162873, 0.262881] [0.151104, 0.251112] [0.163633, 0.263642] [0.152283, 0.252291] [0.165296, 0.265305] [0.154116, 0.254124] 
T96: [0.155009, 0.255018] [0.167956, 0.267965] [0.156432, 0.256441] [0.168902, 0.268911] [0.156925, 0.256933] [0.168738, 0.268747] [0.156298, 0.256307] [0.167527, 0.267536] [0.154793, 0.254801] [0.165730, 0.265739] [0.152982, 0.252991] [0.164035, 0.264044] [0.151559, 0.251567] [0.163089, 0.263097] [0.151067, 0.251075] [0.163253, 0.263262] [0.151693, 0.251701] [0.164465, 0.264473] [0.153199, 0.253207] [0.166261, 0.266270] 
T97: [0.167109, 0.267117] [0.155721, 0.255729] [0.168429, 0.268438] [0.156679, 0.256687] [0.168820, 0.268829] [0.156612, 0.256620] [0.168132, 0.268141] [0.155545, 0.255554] [0.166628, 0.266637] [0.153887, 0.253896] [0.164883, 0.264891] [0.152271, 0.252279] [0.163562, 0.263571] [0.151313, 0.251321] [0.163171, 0.263180] [0.151380, 0.251388] [0.163859, 0.263867] [0.152446, 0.252454] [0.165363, 0.265372] [0.154104, 0.254113] 
T98: [0.154913, 0.254921] [0.167769, 0.267778] [0.156200, 0.256208] [0.168625, 0.268634] [0.156645, 0.256654] [0.168476, 0.268485] [0.156078, 0.256087] [0.167380, 0.267389] [0.154716, 0.254725] [0.165755, 0.265764] [0.153079, 0.253087] [0.164222, 0.264231] [0.151792, 0.251800] [0.163366, 0.263375] [0.151347, 0.251355] [0.163515, 0.263524] [0.151913, 0.251921] [0.164611, 0.264620] [0.153275, 0.253284] [0.166236, 0.266245] 
T99: [0.167002, 0.267011] [0.155556, 0.255565] [0.168197, 0.268206] [0.156422, 0.256431] [0.168550, 0.268560] [0.156362, 0.256370] [0.167928, 0.267937] [0.155397, 0.255406] [0.166568, 0.266577] [0.153898, 0.253906] [0.164989, 0.264998] [0.152435, 0.252444] [0.163794, 0.263803] [0.151569, 0.251578] [0.163440, 0.263449] [0.151630, 0.251638] [0.164063, 0.264072] [0.152594, 0.252603] [0.165423, 0.265432] [0.154094, 0.254102] 
T100: [0.154825, 0.254834] [0.167599, 0.267609] [0.155989, 0.255998] [0.168374, 0.268383] [0.156392, 0.256401] [0.168239, 0.268249] [0.155879, 0.255888] [0.167248, 0.267257] [0.154647, 0.254656] [0.165778, 0.265787] [0.153167, 0.253175] [0.164391, 0.264401] [0.152002, 0.252011] [0.163617, 0.263626] [0.151599, 0.251608] [0.163751, 0.263761] [0.152112, 0.252120] [0.164743, 0.264752] [0.153344, 0.253352] [0.166213, 0.266222] 
T101: [0.166906, 0.266915] [0.155407, 0.255416] [0.167986, 0.267996] [0.156190, 0.256199] [0.168306, 0.268316] [0.156136, 0.256144] [0.167744, 0.267753] [0.155263, 0.255272] [0.166513, 0.266522] [0.153907, 0.253916] [0.165085, 0.265094] [0.152584, 0.252593] [0.164004, 0.264013] [0.151801, 0.251809] [0.163684, 0.263693] [0.151856, 0.251864] [0.164247, 0.264256] [0.152728, 0.252737] [0.165478, 0.265487] [0.154084, 0.254093] 
T102: [0.154746, 0.254754] [0.167446, 0.267456] [0.155799, 0.255808] [0.168146, 0.268156] [0.156163, 0.256172] [0.168025, 0.268034] [0.155699, 0.255708] [0.167128, 0.267138] [0.154585, 0.254594] [0.165799, 0.265808] [0.153246, 0.253254] [0.164544, 0.264554] [0.152193, 0.252201] [0.163844, 0.263854] [0.151828, 0.251837] [0.163966, 0.263975] [0.152292, 0.252300] [0.164862, 0.264872] [0.153406, 0.253415] [0.166192, 0.266201] 
T103: [0.166819, 0.266828] [0.155272, 0.255281] [0.167796, 0.267806] [0.155981, 0.255990] [0.168086, 0.268095] [0.155931, 0.255940] [0.167577, 0.267586] [0.155142, 0.255151] [0.166464, 0.266473] [0.153915, 0.253924] [0.165172, 0.265181] [0.152719, 0.252728] [0.164194, 0.264204] [0.152010, 0.252019] [0.163905, 0.263914] [0.152060, 0.252069] [0.164414, 0.264423] [0.152849, 0.252858] [0.165527, 0.265536] [0.154076, 0.254085] 
T104: [0.154674, 0.254683] [0.167307, 0.267317] [0.155626, 0.255635] [0.167941, 0.267951] [0.155956, 0.255965] [0.167831, 0.267841] [0.155537, 0.255546] [0.167020, 0.267030] [0.154529, 0.254538] [0.165818, 0.265827] [0.153317, 0.253326] [0.164683, 0.264692] [0.152365, 0.252374] [0.164050, 0.264059] [0.152035, 0.252044] [0.164159, 0.264169] [0.152454, 0.252463] [0.164970, 0.264980] [0.153462, 0.253471] [0.166173, 0.266182] 
T105: [0.166740, 0.266750] [0.155150, 0.255159] [0.167624, 0.267634] [0.155791, 0.255800] [0.167886, 0.267896] [0.155746, 0.255755] [0.167425, 0.267435] [0.155033, 0.255042] [0.166419, 0.266428] [0.153923, 0.253932] [0.165250, 0.265260] [0.152841, 0.252850] [0.164366, 0.264376] [0.152200, 0.252209] [0.164104, 0.264114] [0.152245, 0.252254] [0.164565, 0.264574] [0.152958, 0.252967] [0.165572, 0.265581] [0.154068, 0.254077] 
